28.154,35.62,275.11,2.0469e+05,0.0023345,1.4357,1.3108,1
27.149,40.871,278.04,1.9634e+05,0.00049346,1.2529,1.2616,1
27.371,43.403,280.01,2.0039e+05,0.0001537,0.5469,1.2927,1
31.285,40.859,275.74,2.1015e+05,0.00066282,1.096,1.2292,1
31.959,40.883,244.63,2.2075e+05,0.00084206,0.71312,1.1259,1
27.199,47.89,288.04,1.964e+05,0.0036923,1.047,1.1258,1
33.984,45.54,261.63,2.0782e+05,0.0030319,0.69182,1.0615,1
30.333,20.311,286.38,1.9645e+05,0.00044676,1.0736,1.8676,1
38.624,36.249,294.68,1.9814e+05,0.00017798,1.1452,1.2586,1
33.86,28.17,256.78,2.0031e+05,0.0017492,0.899,1.3807,1
31.103,46.145,262.69,1.9793e+05,0.0012195,0.88595,1.0902,1
29.352,25.321,267.3,2.0405e+05,0.00059792,1.3136,1.5963,1
31.765,48.067,252.07,1.8823e+05,0.0011021,0.76807,1.0181,1
37.653,44.861,292.24,2.0015e+05,0.0007685,0.91137,1.1334,1
29.013,34.926,255.75,1.8877e+05,0.00034689,1.303,1.2701,1
29.229,46.136,260.1,1.9369e+05,0.0021615,1.3339,1.0449,1
27.751,46.489,281.2,1.9996e+05,0.00050064,1.1625,1.1735,1
26.857,45.367,263,1.9268e+05,0.00070218,0.95661,1.1528,1
29.054,26.594,242.44,2.0504e+05,0.0015229,0.67287,1.4789,1
36.99,36.335,277.38,1.9937e+05,0.00036493,0.94926,1.2449,1
30.892,45.447,250.42,2.0937e+05,0.0012191,1.1208,1.057,1
32.725,31.565,295.07,2.0715e+05,0.00022973,1.6621,1.4333,1
42.122,45.692,288.08,2.0902e+05,0.00078247,1.062,1.0575,1
25.821,27.679,294.57,2.005e+05,0.00085323,0.80525,1.7866,1
30.972,19.335,286.47,1.974e+05,0.00039061,1.5035,1.8284,1
38.374,44.963,294.67,1.9821e+05,0.0022912,1.5004,1.038,1
32.82,42.123,305.83,1.9886e+05,0.00106,0.89947,1.2774,1
33.911,36.997,246.76,2.0356e+05,0.0012826,1.2478,1.1296,1
31.537,48.552,274.59,2.177e+05,0.0026958,0.88565,1.0872,1
30.488,28.121,282.2,1.9922e+05,0.00071693,1.3652,1.5217,1
33.232,37.198,264.51,1.9713e+05,0.00048859,0.83846,1.2407,1
28.498,26.963,268.09,1.9615e+05,0.00019062,1.0505,1.5926,1
28.514,38.942,259.49,2.0401e+05,0.0011939,0.85321,1.2527,1
26.379,34.907,285.64,1.9472e+05,0.0034002,1.1887,1.3771,1
35.766,39.02,274.18,2.2252e+05,0.00052849,1.2316,1.2005,1
36.423,19.332,252.9,2.0669e+05,0.00029476,1.1341,1.5814,1
33.573,45.874,239.09,1.9237e+05,0.00038474,0.71368,0.99764,0
33.085,17.938,285.59,2.047e+05,0.0013926,0.92801,1.8941,1
31.153,32.725,270.1,2.0061e+05,0.00016731,0.87109,1.4057,1
32.198,45.489,262.76,2.0982e+05,0.0026328,0.95223,1.076,1
30.41,19.747,251.9,1.9995e+05,0.00040806,1.2515,1.6985,1
27.077,29.041,270.5,2.0076e+05,0.00062944,1.2509,1.5409,1
34.898,49.776,284.1,1.9872e+05,0.0020358,0.92807,1.0445,1
34.741,15.338,296.3,1.9584e+05,0.0014449,1.1133,1.9463,1
30.229,38.6,297.47,1.926e+05,0.00061999,1.2897,1.3079,1
31.592,16.314,258.69,2.079e+05,0.0013396,0.88833,1.883,1
32.24,31.016,268.92,2.0531e+05,0.00061842,0.96364,1.412,1
30.298,50.396,277.41,2.0352e+05,0.00090318,1.0894,1.0747,1
33.863,25.871,263.24,1.9538e+05,0.0019136,1.395,1.4016,1
25.317,45.498,264.2,2.0514e+05,0.00036407,1.0828,1.1859,1
33.583,29.134,262.79,2.0053e+05,0.00072828,0.93022,1.4031,1
36.341,39.149,242.07,2.0247e+05,0.0011372,1.3415,1.0434,1
30.554,38.347,266.97,1.9349e+05,0.00046928,1.2348,1.2223,1
28.584,36.321,249.78,1.9458e+05,0.0010925,0.21977,1.2892,1
29.986,30.45,276.74,1.8049e+05,0.0012327,1.1824,1.409,1
30.175,31.345,253.87,1.7628e+05,0.00079953,1.5006,1.2712,1
34.405,23.549,252.94,2.019e+05,0.00049241,1.0865,1.4887,1
30.048,38.828,274.04,2.1415e+05,0.00093926,0.56054,1.3193,1
35.751,32.753,263.28,1.9175e+05,0.0014126,1.2002,1.2263,1
29.049,48.72,276.57,2.1052e+05,0.0023691,0.9053,1.1148,1
32.765,20.696,264.01,2.0399e+05,0.0015649,0.61798,1.7052,1
27.054,30.735,279.89,1.9825e+05,0.00072721,0.97625,1.5598,1
32.026,20.82,270.58,1.9759e+05,0.001478,0.66164,1.7475,1
34.888,36.321,264.76,2.0998e+05,0.00043441,1.2537,1.2148,1
28.629,23.184,277.56,2.0455e+05,0.0024783,1.34,1.6843,1
33.543,48.848,337.73,1.8949e+05,0.00062356,0.65033,1.2615,1
32.961,48.128,270.16,1.968e+05,0.0021935,0.9583,1.041,1
31.692,48.956,254.34,2.0019e+05,0.0011684,1.1306,0.99986,0
31.935,30.845,238.48,2.0391e+05,0.00090102,0.8616,1.2858,1
35.204,22.014,298.81,1.9884e+05,0.0017773,1.2529,1.6462,1
29.586,49.234,308.07,1.9688e+05,0.0011811,1.1035,1.1671,1
33.196,16.554,291.75,1.9645e+05,0.0019467,1.4002,1.8575,1
27.319,35.486,263.9,2.1257e+05,0.00036275,1.5906,1.3372,1
29.444,24.307,261.33,1.9712e+05,0.0011939,1.2996,1.5737,1
29.758,17.945,303.86,2.0501e+05,0.0017335,1.0549,2.0689,1
30.516,46.511,246.46,1.8735e+05,0.00018969,0.92713,1.0371,1
29.612,35.822,304.17,2.1413e+05,0.00049682,1.2643,1.4539,1
34.593,42.398,278.34,1.9398e+05,0.00018002,0.74026,1.1843,1
31.826,28.112,260.5,2.0835e+05,0.0011218,1.1481,1.4369,1
30.539,46.239,248.22,1.9504e+05,0.000458,0.7081,1.0609,1
31.04,40.372,272.76,2.0479e+05,0.00037519,1.2522,1.2133,1
31.967,48.267,273.8,1.9845e+05,0.0013752,1.1943,1.0513,1
27.021,43.455,291.3,2.1135e+05,0.001905,1.4223,1.2362,1
32.572,34.966,261.48,2.0975e+05,0.00040971,0.96286,1.291,1
32.593,42.172,264.62,1.9631e+05,0.00068209,1.4286,1.1043,1
32.097,35.789,236.12,1.7989e+05,0.00033521,1.1463,1.1321,1
30.753,31.679,268.06,1.9968e+05,0.00018106,1.2491,1.3885,1
31.512,40.79,261.06,2.0113e+05,0.00037775,0.92105,1.1837,1
26.734,38.116,265.49,1.9892e+05,0.0080166,0.70796,1.2256,1
31.728,40.809,259.78,2.0958e+05,0.001933,1.3784,1.1252,1
29.788,45.031,260.04,2.0274e+05,0.0036961,1.3694,1.0415,1
29.677,44.133,274.3,2.0771e+05,0.00037768,0.96044,1.1998,1
30.788,26.554,276.43,2.1675e+05,0.00036279,0.89242,1.634,1
31.057,13.691,270.84,1.9542e+05,0.0022243,0.75977,2.0842,1
32.985,23.147,273.09,1.9952e+05,0.0035813,1.6471,1.4803,1
28.489,34.916,259.72,1.9086e+05,0.0043998,1.0373,1.2484,1
33.075,19.261,272.76,2.0949e+05,0.00077834,1.0097,1.7862,1
34.302,53.953,261.77,1.9372e+05,0.00057421,0.77724,0.95831,0
31.221,42.821,306.67,1.9467e+05,0.00060022,0.90704,1.2909,1
26.468,41.545,287.93,1.8572e+05,0.0021741,0.24474,1.3515,1
32.115,38.113,280.14,1.854e+05,0.0018535,1.2646,1.1972,1
29.458,29.547,261.13,1.9841e+05,0.00074107,0.75423,1.4798,1
33.516,11.885,285.1,2.0434e+05,0.00048144,1.497,2.1161,1
30.716,44.333,287.25,2.0074e+05,0.0020719,1.3181,1.1457,1
27.314,44.73,266.48,1.8841e+05,0.0022713,0.69072,1.1627,1
28.76,41.076,269.46,1.8776e+05,0.0018967,1.1268,1.1778,1
29.587,38.575,294.81,1.997e+05,0.010429,1.3658,1.1283,1
29.286,37.093,261.15,1.8756e+05,0.0055479,0.83648,1.1952,1
33.021,38.944,260.73,1.9882e+05,0.00049565,1.1107,1.1752,1
31.2,28.237,270.43,1.9407e+05,0.00097986,1.2685,1.4485,1
37.045,21.63,272.61,1.9344e+05,0.00082586,0.74449,1.5951,1
37.518,31.155,275.11,2.0465e+05,0.0010662,1.3553,1.289,1
31.581,39.958,280.07,2.0106e+05,0.00071579,1.316,1.2204,1
33.038,39.255,297.33,2.0423e+05,0.0024865,1.2679,1.2359,1
32.869,40.859,295.94,2.1088e+05,0.00030735,1.324,1.2582,1
29.579,34.119,270.75,2.097e+05,0.0010395,0.88427,1.3972,1
31.891,32.146,275.55,1.9646e+05,0.0053477,0.90539,1.3194,1
33.431,41.097,247.77,1.9028e+05,0.00035523,0.36382,1.1186,1
24.79,50.932,267.21,1.8871e+05,0.0021547,0.52046,1.1065,1
32.122,19.084,254.67,1.8914e+05,0.0015376,0.90228,1.6862,1
35.783,44.102,274.96,1.9043e+05,0.0023799,0.54202,1.1074,1
28.702,42.668,283.24,2.0053e+05,0.0013111,0.93722,1.2478,1
30.623,36.374,276.96,1.9856e+05,0.0018474,1.1442,1.2874,1
35.066,33.961,269.65,2.0072e+05,0.00067581,1.3863,1.2488,1
33.959,22.379,266.15,1.8739e+05,0.00030327,1.5163,1.5234,1
23.209,44.943,264.86,2.0159e+05,0.0040797,1.5577,1.1146,1
35.787,31.693,269.15,1.9108e+05,0.0036477,0.9858,1.2519,1
33.201,46.359,245.98,2.1706e+05,0.0012597,1.1629,1.0064,1
27.208,44.175,271.86,2.0115e+05,0.0012624,1.2777,1.1686,1
36.12,39.567,238.26,1.8641e+05,0.00060964,1.4056,1.0111,1
39.513,26.139,273.85,2.0204e+05,0.00034745,1.0618,1.4079,1
29.207,23.826,252.64,1.979e+05,0.00076595,0.7393,1.6243,1
36.331,48.071,252.86,2.0197e+05,0.00065334,1.1435,0.9693,0
28.477,42.753,271.46,2.097e+05,0.0013658,1.0458,1.2103,1
28.879,35.839,251.35,1.9519e+05,0.00066149,1.0661,1.2615,1
30.754,43.322,267.32,2.1227e+05,0.00083681,1.0903,1.1625,1
27.968,33.311,273.88,1.9604e+05,0.00089673,0.94082,1.4388,1
33.515,35.164,275.65,1.9694e+05,0.00111,1.3714,1.2524,1
32.417,40.169,270.13,1.9141e+05,0.00068983,0.53219,1.2277,1
34.045,36.969,265.47,2.0903e+05,0.0040487,1.2425,1.1535,1
29.23,20.332,302.75,2.0637e+05,0.00055015,1.2692,1.9669,1
35.378,31.776,260.07,1.9759e+05,0.00036809,1.1308,1.2803,1
31.022,29.145,300.36,1.9999e+05,0.00053704,1.4318,1.5421,1
27.973,29.522,256.13,2.0619e+05,0.0016503,1.1749,1.4421,1
27.684,37.681,245.95,2.1227e+05,0.00020931,1.1851,1.237,1
33.738,37.686,266.04,2.0218e+05,0.0023011,0.81955,1.2086,1
29.163,21.318,287.25,2.0422e+05,0.0024688,1.4658,1.7619,1
33.821,27.815,264.12,2.1287e+05,0.00032549,1.2634,1.4306,1
30.958,23.068,239.77,1.9058e+05,0.00043279,1.4185,1.4744,1
31.957,20.22,262.24,1.8739e+05,0.0012184,1.3205,1.629,1
34.924,35.254,276.14,1.9214e+05,0.00044679,0.84865,1.2919,1
34.125,18.375,277.44,2.022e+05,0.0019218,1.3886,1.7132,1
33.607,24.127,255.79,2.0381e+05,0.00053344,0.92196,1.5199,1
37.608,20.932,252.09,1.7867e+05,0.00049319,1.1425,1.4426,1
28.986,31.179,287.47,1.938e+05,0.0021378,1.4459,1.4228,1
31.314,38.84,265.61,1.9678e+05,0.00031374,0.60897,1.2574,1
28.276,35.119,257.87,1.9939e+05,0.00062151,1.4205,1.2897,1
31.666,28.548,272.91,1.981e+05,0.0021182,0.42253,1.5172,1
31.077,34.771,283.23,2.0138e+05,0.0010608,0.88326,1.3921,1
34.768,36.793,291.29,2.0134e+05,0.00067926,0.79626,1.3307,1
29.244,37.611,277.85,2.0533e+05,0.0012106,0.83296,1.3454,1
28.475,20.98,283.44,2.0491e+05,0.0031778,1.162,1.8103,1
33.815,48.846,272.02,1.9901e+05,0.00019276,1.1499,1.0439,1
25.547,40.536,293.26,1.9296e+05,0.00038545,1.1854,1.3481,1
37.429,22.853,289.54,1.8787e+05,0.0014457,0.789,1.5917,1
32.689,25.603,273.19,2.0921e+05,0.00028723,1.0188,1.582,1
34.369,35.441,272.57,1.9473e+05,0.0024446,1.2268,1.205,1
35.812,36.32,255.58,1.945e+05,0.0016563,0.84664,1.1651,1
21.878,35.418,282.16,1.9779e+05,0.0013275,0.79573,1.5542,1
32.191,43.804,279.91,1.9541e+05,0.0016013,0.59947,1.1861,1
30.068,23.202,255.48,1.9732e+05,0.0002396,0.84328,1.6411,1
30.529,24.478,261.88,2.0175e+05,0.00047206,0.75549,1.6258,1
35.044,50.461,266.15,1.9083e+05,0.0027065,0.86933,0.97049,0
29.194,29.947,276.56,1.913e+05,0.0024784,0.7891,1.495,1
37.183,25.861,271.23,2.1284e+05,0.0012406,1.1413,1.4389,1
32.45,37.308,248.91,1.9834e+05,0.0018583,1.2942,1.1334,1
29.333,27.486,248.99,2.0094e+05,0.0013954,0.85963,1.4677,1
33.759,27.635,271.15,1.9587e+05,0.0009509,0.68724,1.4877,1
29.978,43.18,277.41,1.9774e+05,0.00044816,1.0855,1.197,1
27.48,47.811,278.15,1.9301e+05,0.00098544,0.62435,1.1767,1
29.98,38.872,253.36,1.9848e+05,0.00057868,0.37805,1.2323,1
30.823,52.532,259.7,1.9652e+05,0.00138,0.94588,0.9841,0
33.414,33.913,264.29,2.1042e+05,0.0010349,1.6253,1.2506,1
25.631,47.156,268.98,2.0662e+05,0.0006256,0.65731,1.1943,1
35.438,34.43,287.31,1.9718e+05,0.00067112,1.1165,1.312,1
39.57,48.886,303.65,1.9889e+05,0.0032588,1.1656,1.0103,1
32.298,35.368,296.31,2.168e+05,0.0010102,1.0166,1.414,1
31.721,36.026,292,1.973e+05,0.0012309,1.31,1.3171,1
35.618,32.348,278.36,1.9843e+05,0.0021694,0.83577,1.3307,1
36.833,39.191,252.59,1.8557e+05,0.00028832,1.2271,1.0682,1
25.053,21.603,276.49,2.0735e+05,0.0013909,1.1362,1.9265,1
34.825,13.581,287.16,2.0573e+05,0.0013325,0.93483,2.0513,1
28.655,46.326,277.85,2.1241e+05,0.0015014,0.71229,1.192,1
27.191,37.989,261.67,1.8981e+05,0.0015812,0.89234,1.2748,1
29.355,28.914,281.82,1.8089e+05,0.00048047,0.73722,1.5747,1
32.116,48.099,275.93,1.8547e+05,0.0009846,1.396,1.0266,1
30.245,38.589,272.96,1.9733e+05,0.0010417,1.1201,1.2506,1
31.965,50.311,277.96,1.9666e+05,0.00054489,1.3724,1.0321,1
31.865,25.638,281.9,1.9223e+05,0.00057067,1.0676,1.5931,1
33.904,20.302,319.87,2.073e+05,0.00098605,1.2389,1.8775,1
28.043,23.856,278.71,2.1432e+05,0.0015382,1.0805,1.7634,1
34.498,40.61,257.87,1.9342e+05,0.00079754,1.1955,1.0959,1
32.585,50.004,273.09,1.8432e+05,0.0003313,1.4636,0.9933,0
27.274,31.541,288.08,1.9595e+05,0.004253,1.2493,1.4299,1
34.983,28.709,262.08,1.9313e+05,0.00073307,1.1939,1.3431,1
33.806,40.79,249.48,1.9567e+05,0.0005573,1.7832,1.0536,1
36.815,43.856,260.65,2.2135e+05,0.001458,1.2718,1.0449,1
35.338,31.979,265.41,2.1317e+05,0.0016114,1.1315,1.2951,1
31.148,30.217,281.82,2.0214e+05,0.0018902,1.4375,1.4155,1
25.355,45.886,283.84,1.9499e+05,0.00046416,0.62407,1.2727,1
33.736,41.558,260.02,1.9887e+05,0.001665,0.81162,1.1236,1
28.394,47.274,264.17,2.1604e+05,0.0015148,1.16,1.1028,1
32.405,34.868,275.82,1.9746e+05,0.0024545,1.2202,1.263,1
29.942,40.986,267.21,2.1607e+05,0.0073252,1.2482,1.1007,1
33.726,41.078,257.9,1.9776e+05,0.0006297,1.1959,1.107,1
31.122,37.903,260.78,2.0589e+05,0.0014124,1.0968,1.2173,1
29.377,38.145,247.08,1.9577e+05,0.0021659,0.34682,1.2089,1
34.301,10.26,292.98,2.0502e+05,0.0011944,1.0321,2.28,1
26.572,17.609,264.3,2.0369e+05,0.00021388,0.92298,2.0611,1
28.175,22.283,255.93,1.9002e+05,0.00095736,1.1173,1.6692,1
37.687,43.264,296.87,1.9141e+05,0.0012421,1.3197,1.1008,1
33.451,29.806,270.34,2.0497e+05,0.00053878,1.3521,1.3875,1
27.911,36.937,262.75,1.992e+05,0.0071646,0.87642,1.2149,1
32.922,47.16,270.33,1.8941e+05,0.0010584,1.7327,1.0048,1
33.961,42.461,270.75,2.0116e+05,0.0016713,1.6073,1.0776,1
31.761,42.144,284.78,2.0704e+05,0.0018358,1.1706,1.1926,1
39.92,32.364,292.4,2.0129e+05,0.0013471,0.94876,1.3158,1
25.419,32.924,247.44,1.9299e+05,0.00039105,0.53009,1.4156,1
30.419,39.401,260.71,2.1143e+05,0.0015115,0.7897,1.2254,1
33.6,41.279,237.65,1.9926e+05,0.00051261,0.9516,1.0544,1
40.836,27.588,239.06,1.8786e+05,0.001313,0.97277,1.185,1
37.54,38.998,252.77,1.8246e+05,0.0010979,1.214,1.0456,1
33.823,28.836,273.88,2.0036e+05,0.0016956,1.1539,1.4036,1
28.424,32.178,295.05,1.9875e+05,0.0016464,1.3095,1.4758,1
31.422,29.188,274.49,2.1091e+05,0.00032744,1.2823,1.4806,1
32.534,53.888,283.25,1.8757e+05,0.0022764,0.88147,0.99652,0
31.011,49.413,259.77,2.0484e+05,0.00061807,0.94001,1.0439,1
30.734,52.515,250.08,1.8548e+05,0.0013688,0.7113,0.95966,0
33.777,24.214,283.14,2.0078e+05,0.00032796,1.3593,1.5848,1
36.509,38.623,287.15,2.0256e+05,0.0011328,1.2927,1.1937,1
36.861,19.888,266.53,1.9884e+05,0.00048132,1.5372,1.5568,1
31.901,47.019,299.08,1.8933e+05,0.0015947,0.7249,1.1767,1
32.669,32.442,259.35,2.2089e+05,0.0020676,0.97912,1.3212,1
28.557,39.786,306.8,1.923e+05,0.00028024,1.2656,1.3472,1
27.313,38.301,286.49,2.1146e+05,0.00025713,1.3752,1.3675,1
29.837,23.735,256.84,1.9918e+05,0.0011701,0.74759,1.6274,1
30.661,20.648,251.65,1.94e+05,0.00059168,0.37638,1.7182,1
29.08,45.723,299.33,2.0456e+05,0.00062238,0.93858,1.2556,1
28.506,36.422,292.11,1.8522e+05,0.00048339,0.84716,1.4203,1
31.823,48.373,285.12,1.9843e+05,0.00049382,1.2436,1.0928,1
37.803,46.825,261.52,2.0322e+05,0.00062082,1.0426,1.0062,1
36.433,50.309,280.22,2.0064e+05,0.0016958,0.67336,1.0382,1
31.194,40.032,294.86,1.9014e+05,0.0014452,1.2011,1.2409,1
26.82,49.944,260.7,2.0465e+05,0.00030824,1.2462,1.0671,1
33.419,31.979,303.45,2.0676e+05,0.0002329,0.62802,1.5505,1
26.376,38.459,263.67,2.0483e+05,0.0010879,1.0377,1.3014,1
33.239,46.434,256.27,1.9852e+05,0.00082064,1.133,1.028,1
32.795,32.474,264.1,1.9591e+05,0.001792,1.1779,1.2855,1
28.816,29.3,278.52,1.9694e+05,0.002368,0.73491,1.55,1
29.534,34.767,262.14,2.1085e+05,0.0011707,0.76481,1.3515,1
35.571,38.196,271.97,2.0957e+05,0.00082058,1.0093,1.21,1
32.117,46.13,262.85,1.965e+05,0.00046945,1.1548,1.0665,1
33.439,40.36,251.63,1.9287e+05,0.00080407,1.2984,1.0856,1
33.366,15.614,290.77,2.1451e+05,0.00068606,1.5815,1.9682,1
30.972,40.827,277.04,2.0159e+05,0.0010417,0.90079,1.2395,1
29.796,27.008,258.78,2.0839e+05,0.0021579,1.5158,1.4482,1
28.191,35.041,276.6,1.9723e+05,0.00052076,1.1762,1.3813,1
34.078,35.88,261.44,2.0517e+05,0.00054229,1.1204,1.228,1
33.708,23.161,272.43,1.9518e+05,0.00061284,1.0424,1.5974,1
33.604,29.096,285.12,1.9384e+05,0.00083754,0.9957,1.4725,1
33.366,33.933,289.67,2.1794e+05,0.00024673,1.1806,1.4039,1
34.733,50.977,277.48,1.9862e+05,0.0013214,0.90639,1.024,1
35.53,39.558,274.22,2.223e+05,0.00059847,1.3885,1.1834,1
29.184,44.123,265.06,1.9593e+05,0.0023124,1.2321,1.0997,1
36.643,37.975,259.65,1.8073e+05,0.00043712,1.432,1.0856,1
34.59,28.46,288.08,2.0341e+05,0.00040586,1.0259,1.5057,1
36.628,19.088,306.53,1.8914e+05,0.00055692,1.644,1.7009,1
36.055,39.364,277.49,2.0926e+05,0.0022876,1.1542,1.16,1
32.029,21.887,264.66,1.8679e+05,0.0010181,1.2968,1.5847,1
33.679,25.552,300.83,1.9493e+05,0.00091394,0.69595,1.683,1
34.262,41.809,287.52,1.9965e+05,0.00041743,1.6336,1.1532,1
32.424,42.02,297.62,2.0264e+05,0.00077486,0.68028,1.293,1
28.92,44.048,275.85,2.1954e+05,0.00086368,1.0754,1.2128,1
29.751,46.26,296.29,1.8191e+05,0.0019558,0.72964,1.1893,1
30.297,28.337,270.19,2.0091e+05,0.0016666,0.99784,1.4988,1
33.888,44.408,263.31,1.9241e+05,0.00017827,0.967,1.0899,1
32.651,35.206,254.97,2.1305e+05,0.0011186,1.2338,1.2284,1
23.317,42.368,289.15,2.027e+05,0.0019577,1.5699,1.2764,1
29.169,40.933,259.44,1.8606e+05,0.00099564,1.2415,1.1442,1
27.818,46.546,268.01,2.0565e+05,0.00043833,1.4123,1.1216,1
34.324,46.417,275.22,1.9409e+05,0.00091239,1.1502,1.0626,1
28.508,21.914,286.31,2.0323e+05,0.0022337,1.07,1.8221,1
36.113,48.114,277.92,2.0357e+05,0.0014926,0.80729,1.0616,1
32.919,37.867,257.7,1.9677e+05,0.00069114,0.75043,1.2074,1
34.319,42.168,290.59,2.0082e+05,0.00073191,1.2596,1.1758,1
25.357,43.224,250.61,1.9349e+05,0.0019761,0.87289,1.1562,1
31.219,38.459,267.39,1.9512e+05,0.00037843,0.94119,1.2473,1
32.969,41.021,254.51,2.0516e+05,0.0011652,0.96445,1.1252,1
32.158,3.2929,278,1.9231e+05,0.00017431,0.87702,2.9177,1
34.394,45.226,264.25,1.9678e+05,0.00074601,1.0158,1.0666,1
25.329,4.3856,262.84,2.0868e+05,0.0019494,1.0232,3.2124,1
30.488,25.501,268.38,2.0186e+05,0.0030055,0.91988,1.5578,1
38.063,32.641,275.02,2.0167e+05,0.0013156,0.86874,1.2886,1
33.033,36.572,264.02,2.0315e+05,0.00096217,1.0811,1.2327,1
23.62,44.243,267.04,2.0979e+05,0.0022105,1.3158,1.1974,1
23.789,36.091,270.04,1.9594e+05,0.00058953,1.6148,1.3707,1
27.998,38.028,253.76,2.0372e+05,0.00068982,1.3621,1.2254,1
29.587,30.374,281.94,1.9317e+05,0.00042503,0.38152,1.5818,1
28.218,38.134,244.72,2.0631e+05,0.002105,0.54516,1.2159,1
34.097,53.087,261.5,2.0317e+05,0.0018942,1.2436,0.92816,0
31.381,27.908,285.79,2.0229e+05,0.0016008,0.54716,1.6084,1
32.285,28.981,278.78,1.9309e+05,0.0008795,1.6908,1.4011,1
34.268,37.234,267.29,1.8648e+05,0.00064585,1.1291,1.1877,1
23.612,55.602,281.36,1.9268e+05,0.00090799,1.4501,1.0339,1
29.597,34.064,294.58,2.0567e+05,0.0019635,0.4382,1.5152,1
33.793,51.514,300.42,1.9516e+05,0.0042492,0.95053,1.0305,1
29.782,33.609,299.04,1.9685e+05,0.0041115,1.2427,1.3677,1
29.621,16.368,268.53,1.8909e+05,0.00022714,1.2781,1.9411,1
28.734,12.746,258.15,2.0257e+05,0.00078574,1.0875,2.1697,1
32.753,54.978,282.02,1.8998e+05,0.00049745,0.68009,1.0237,1
33.011,47.195,286.91,1.9108e+05,0.0015664,1.0406,1.0937,1
33.694,35.215,299.16,1.9601e+05,0.0010742,0.75942,1.3993,1
30.618,36.686,264.13,1.8937e+05,0.0018827,1.249,1.2079,1
32.322,32.489,285.68,2.1486e+05,0.0011761,1.1554,1.4205,1
29.391,43.943,282.56,1.926e+05,0.00062732,1.2751,1.1745,1
32.018,50.424,284.58,2.1219e+05,0.00049822,1.0673,1.0959,1
